plot_ID,date_time,canopy_height_mean_plot,elevation_mean_plot,MAT_plot,MAP_plot,tree_cover_mean_plot,reiner_tree_cover_plot,fire_events_since_2001_plot,days_since_last_fire,reserve,site_ID,days_since_last_fire_site,fire_events_since_2001_site,MAP_site,MAT_site,elevation_site,tree_cover_site,reiner_tree_cover_site,canopy_height_site
SU_S03_P04,2024-03-02T13:40:16.115999Z,0.0756954147779782,1356.33333333333,18.35,640.7,0.627072596789471,11.0454545454545,0,8460,Summerplace,SU_S03,8460,0,640.7,18.35,1353.9,0.181236796426986,5.36398268398268,0.0221168675892321
SU_S03_P05,2024-03-02T14:06:17.291Z,0,1357.66666666667,18.35,640.7,0,8.4,0,8460,Summerplace,SU_S03,8460,0,640.7,18.35,1353.9,0.181236796426986,5.36398268398268,0.0221168675892321
SU_S04_P01,2024-03-03T06:17:48.962002Z,0.884755523581254,1487.5,17.45,651.2,3.56005540647005,1.76190476190476,0,8460,Summerplace,SU_S04,8460,0,651.2,17.45,1487.95,25.3454611036256,4.89225336067441,6.70647813096518
SU_S04_P02,2024-03-03T06:53:09.301Z,9.93957150500754,1488,17.45,651.2,27.5809459116148,2.68181818181818,0,8460,Summerplace,SU_S04,8460,0,651.2,17.45,1487.95,25.3454611036256,4.89225336067441,6.70647813096518
SU_S04_P03,2024-03-03T07:50:21.264999Z,2.27099106107888,1487.5,17.45,651.2,9.94003653369452,5.28571428571429,0,8460,Summerplace,SU_S04,8460,0,651.2,17.45,1487.95,25.3454611036256,4.89225336067441,6.70647813096518
SU_S04_P04,2024-03-03T09:15:09.580Z,7.30308478644916,1488.5,17.45,651.2,30.4881206694103,10.6842105263158,0,8460,Summerplace,SU_S04,8460,0,651.2,17.45,1487.95,25.3454611036256,4.89225336067441,6.70647813096518
SU_S04_P05,2024-03-03T09:54:25.353001Z,13.133987778709,1488.25,17.45,651.2,55.1581469969381,4.04761904761905,0,8460,Summerplace,SU_S04,8460,0,651.2,17.45,1487.95,25.3454611036256,4.89225336067441,6.70647813096518
SU_S05_P01,2024-03-03T11:34:43.122002Z,0.00163161642627702,1340.5,18.2,610.55,0.0228426288813353,7.77272727272727,0,8460,Summerplace,SU_S05,8460,0,600.66,18.39,1336.96666666667,10.7003097740145,9.54664502164502,1.37956053462088
SU_S05_P02,2024-03-03T11:58:51.730Z,0.281045997769318,1339,18.2,610.55,3.69872727211226,14.047619047619,0,8460,Summerplace,SU_S05,8460,0,600.66,18.39,1336.96666666667,10.7003097740145,9.54664502164502,1.37956053462088
SU_S05_P03,2024-03-03T12:34:05.994Z,4.77479324846164,1336,18.45,597.1,31.9822968970174,8.95833333333333,0,8460,Summerplace,SU_S05,8460,0,600.66,18.39,1336.96666666667,10.7003097740145,9.54664502164502,1.37956053462088
SU_S05_P04,2024-03-03T13:23:54.492001Z,1.72773131551711,1335,18.45,597.1,15.8531728943712,3.90909090909091,0,8460,Summerplace,SU_S05,8460,0,600.66,18.39,1336.96666666667,10.7003097740145,9.54664502164502,1.37956053462088
SU_S05_P05,2024-03-03T14:09:04.516Z,0.112600494930077,1334.33333333333,18.65,588,1.94450917769046,13.0454545454545,0,8460,Summerplace,SU_S05,8460,0,600.66,18.39,1336.96666666667,10.7003097740145,9.54664502164502,1.37956053462088
DA_S01_P01,2024-03-05T11:57:59.119999Z,18.7340037275694,1290,18.65,606.6,64.4228239310415,9.68181818181818,1,5660,Dabchick,DA_S01,5660,1,606.6,18.65,1293.75,74.9146288799921,10.9140033879164,27.4548457233543
DA_S01_P02,2024-03-05T12:39:49.006001Z,27.1766807460785,1291.5,18.65,606.6,72.2065058898926,11.1428571428571,1,5660,Dabchick,DA_S01,5660,1,606.6,18.65,1293.75,74.9146288799921,10.9140033879164,27.4548457233543
DA_S01_P03,2024-03-05T13:50:54.818001Z,16.4682205631619,1293,18.65,606.6,64.2933785574777,6.47619047619048,1,5660,Dabchick,DA_S01,5660,1,606.6,18.65,1293.75,74.9146288799921,10.9140033879164,27.4548457233543
DA_S01_P04,2024-03-05T14:58:36.576Z,48.1274967193604,1296.25,18.65,606.6,92.351504552932,15.1739130434783,1,5660,Dabchick,DA_S01,5660,1,606.6,18.65,1293.75,74.9146288799921,10.9140033879164,27.4548457233543
DA_S01_P05,2024-03-05T15:58:08.406Z,26.7678268606013,1298,18.65,606.6,81.2989314686168,12.0952380952381,1,5660,Dabchick,DA_S01,5660,1,606.6,18.65,1293.75,74.9146288799921,10.9140033879164,27.4548457233543
DA_S02_P01,2024-03-06T05:55:41.466999Z,0.868714298567046,1272,18.55,601.1,6.38267973032983,1.86363636363636,3,3791,Dabchick,DA_S02,3791,3,594.1,18.76,1270.8,10.7657561994764,2.29933925723399,1.39768437171656
DA_S02_P02,2024-03-06T06:28:50.139999Z,2.11299115916093,1271.5,18.7,596.1,16.9429619198754,7.57894736842105,3,3791,Dabchick,DA_S02,3791,3,594.1,18.76,1270.8,10.7657561994764,2.29933925723399,1.39768437171656
DA_S02_P03,2024-03-06T07:24:27.274Z,2.01358800088055,1269,18.85,591.1,13.1611892789602,1.19047619047619,3,3791,Dabchick,DA_S02,3791,3,594.1,18.76,1270.8,10.7657561994764,2.29933925723399,1.39768437171656
DA_S02_P04,2024-03-06T08:19:28.802999Z,0.552769740535454,1271.25,18.85,591.1,5.8569639142264,0,3,3791,Dabchick,DA_S02,3791,3,594.1,18.76,1270.8,10.7657561994764,2.29933925723399,1.39768437171656
DA_S02_P05,2024-03-06T09:12:15.181Z,1.44035865943879,1270.25,18.85,591.1,11.48498615399,0.863636363636364,3,3791,Dabchick,DA_S02,3791,3,594.1,18.76,1270.8,10.7657561994764,2.29933925723399,1.39768437171656
DA_S03_P01,2024-03-06T11:11:16.093Z,6.92546350899197,1243.75,19,582.95,37.2532159033276,4.95454545454545,3,3791,Dabchick,DA_S03,5099.3,1.6,589.14,18.93,1245.35,19.9631895479702,2.33160173160173,3.84813265961905
DA_S03_P02,2024-03-06T11:51:17.518999Z,0.914027063885615,1244.5,19,582.95,10.1661358411823,0,2,4725.5,Dabchick,DA_S03,5099.3,1.6,589.14,18.93,1245.35,19.9631895479702,2.33160173160173,3.84813265961905
DA_S03_P03,2024-03-06T12:23:59.480Z,3.03336853072757,1244.5,18.95,589.6,20.9418599804242,2.22727272727273,1,5660,Dabchick,DA_S03,5099.3,1.6,589.14,18.93,1245.35,19.9631895479702,2.33160173160173,3.84813265961905
DA_S03_P04,2024-03-06T13:10:56.230999Z,8.10101226681755,1246,18.85,595.1,28.2757819947742,4.47619047619048,1,5660,Dabchick,DA_S03,5099.3,1.6,589.14,18.93,1245.35,19.9631895479702,2.33160173160173,3.84813265961905
DA_S03_P05,2024-03-06T14:04:26.233999Z,0.266791927672568,1248,18.85,595.1,3.17895402014256,0,1,5660,Dabchick,DA_S03,5099.3,1.6,589.14,18.93,1245.35,19.9631895479702,2.33160173160173,3.84813265961905
DA_S04_P01,2024-03-07T06:04:08.605Z,3.36763072937727,1276,18.65,606.6,24.2588195085526,0.714285714285714,1,5660,Dabchick,DA_S04,5660,1,611.92,18.58,1279.5,13.5876496879698,1.0125313283208,2.21769721999113
DA_S04_P02,2024-03-07T06:37:05.823Z,2.04669702257074,1277,18.6,610.4,18.0472824226045,0,1,5660,Dabchick,DA_S04,5660,1,611.92,18.58,1279.5,13.5876496879698,1.0125313283208,2.21769721999113
DA_S04_P03,2024-03-07T07:21:42.160Z,1.32638063728809,1278,18.55,614.2,6.3146394893527,2.15789473684211,1,5660,Dabchick,DA_S04,5660,1,611.92,18.58,1279.5,13.5876496879698,1.0125313283208,2.21769721999113
DA_S04_P04,2024-03-07T08:04:08.377Z,0,1282,18.55,614.2,0.0519160048237869,0,1,5660,Dabchick,DA_S04,5660,1,611.92,18.58,1279.5,13.5876496879698,1.0125313283208,2.21769721999113
DA_S04_P05,2024-03-07T08:43:14.601Z,4.34777771071954,1284.5,18.55,614.2,19.2655910145153,2.19047619047619,1,5660,Dabchick,DA_S04,5660,1,611.92,18.58,1279.5,13.5876496879698,1.0125313283208,2.21769721999113
DA_S05_P01,2024-03-07T10:19:18.193001Z,0,1402.5,17.95,610.3,0.314293112158775,0,5.5,2855.5,Dabchick,DA_S05,3604.7,5.1,610.3,17.95,1401.8,1.91028139758058,0.654978354978355,0.290922719804627
DA_S05_P02,2024-03-07T10:48:05.856Z,0,1399.5,17.95,610.3,0,2.04761904761905,5,3792,Dabchick,DA_S05,3604.7,5.1,610.3,17.95,1401.8,1.91028139758058,0.654978354978355,0.290922719804627
DA_S05_P03,2024-03-07T11:33:08.353Z,0.0495622161437165,1401,17.95,610.3,0.545184379274195,1.22727272727273,5,3792,Dabchick,DA_S05,3604.7,5.1,610.3,17.95,1401.8,1.91028139758058,0.654978354978355,0.290922719804627
DA_S05_P04,2024-03-07T12:36:01.165Z,0,1404,17.95,610.3,0,0,5,3792,Dabchick,DA_S05,3604.7,5.1,610.3,17.95,1401.8,1.91028139758058,0.654978354978355,0.290922719804627
DA_S05_P05,2024-03-07T12:59:07.314Z,1.40505138287942,1402,17.95,610.3,8.69192949646995,0,5,3792,Dabchick,DA_S05,3604.7,5.1,610.3,17.95,1401.8,1.91028139758058,0.654978354978355,0.290922719804627
AN_S01_P01,2024-03-09T13:31:37.227001Z,2.59047080931209,1259.5,18.85,549.7,15.9251564322483,11.6363636363636,0,8460,Ant's Farm,AN_S01,8460,0,545.85,18.92,1257.8,22.4703114381149,8.4034632034632,3.4262022813131
AN_S01_P02,2024-03-09T14:00:00.325Z,0.000100905435498465,1259,18.9,546.95,0.000706338069655679,1.47619047619048,0,8460,Ant's Farm,AN_S01,8460,0,545.85,18.92,1257.8,22.4703114381149,8.4034632034632,3.4262022813131
AN_S01_P03,2024-03-09T14:31:08.518Z,0.646640844727782,1258,18.95,544.2,7.66208287599412,7.80952380952381,0,8460,Ant's Farm,AN_S01,8460,0,545.85,18.92,1257.8,22.4703114381149,8.4034632034632,3.4262022813131
AN_S01_P04,2024-03-09T15:19:58.659Z,9.44282109087164,1256,18.95,544.2,65.3830110701648,10.7142857142857,0,8460,Ant's Farm,AN_S01,8460,0,545.85,18.92,1257.8,22.4703114381149,8.4034632034632,3.4262022813131
AN_S01_P05,2024-03-09T16:05:45.946999Z,4.45097775621848,1256.5,18.95,544.2,23.3806004740975,10.3809523809524,0,8460,Ant's Farm,AN_S01,8460,0,545.85,18.92,1257.8,22.4703114381149,8.4034632034632,3.4262022813131
AN_S02_P01,2024-03-10T06:39:14.309Z,12.192061681123,1346,18.45,559.5,42.3084105352561,10.35,0,8460,Ant's Farm,AN_S02,8460,0,560.97,18.3900000000001,1341.25,46.4847103791999,22.5878571428571,8.60877728649659
AN_S02_P02,2024-03-10T07:16:58.935001Z,9.55644898522984,1342,18.45,559.5,52.3244011618874,15.4545454545455,0,8460,Ant's Farm,AN_S02,8460,0,560.97,18.3900000000001,1341.25,46.4847103791999,22.5878571428571,8.60877728649659
AN_S02_P03,2024-03-10T07:58:59.724998Z,6.15082809470949,1338,18.45,559.5,47.2994536785852,38.7083333333333,0,8460,Ant's Farm,AN_S02,8460,0,560.97,18.3900000000001,1341.25,46.4847103791999,22.5878571428571,8.60877728649659
AN_S02_P04,2024-03-10T08:49:10.517Z,4.21070523011057,1340,18.3500000000001,561.95,32.0766977164404,29.0454545454546,0,8460,Ant's Farm,AN_S02,8460,0,560.97,18.3900000000001,1341.25,46.4847103791999,22.5878571428571,8.60877728649659
AN_S02_P05,2024-03-10T09:28:32.332001Z,10.9338424413101,1340.25,18.2500000000001,564.4,58.4145888038304,19.3809523809524,0,8460,Ant's Farm,AN_S02,8460,0,560.97,18.3900000000001,1341.25,46.4847103791999,22.5878571428571,8.60877728649659
AN_S03_P01,2024-03-10T10:44:12.470Z,0.883194422721863,1424.25,18.15,549.4,6.59436364173889,11.1904761904762,0,8460,Ant's Farm,AN_S03,8460,0,549.4,18.15,1426.85,11.3334614393118,10.6029813664596,2.36213024393947
AN_S03_P02,2024-03-10T11:16:33.112999Z,1.85994744300842,1426,18.15,549.4,13.2589536536308,8.9,0,8460,Ant's Farm,AN_S03,8460,0,549.4,18.15,1426.85,11.3334614393118,10.6029813664596,2.36213024393947
AN_S03_P03,2024-03-10T12:26:00.259Z,8.18247499705657,1427,18.15,549.4,25.3241962537817,12.3809523809524,0,8460,Ant's Farm,AN_S03,8460,0,549.4,18.15,1426.85,11.3334614393118,10.6029813664596,2.36213024393947
AN_S03_P04,2024-03-10T13:14:39.382999Z,0.09105477056333,1428,18.15,549.4,1.0291580359141,12.0434782608696,0,8460,Ant's Farm,AN_S03,8460,0,549.4,18.15,1426.85,11.3334614393118,10.6029813664596,2.36213024393947
AN_S03_P05,2024-03-10T13:55:44.291Z,0.793979586347153,1429,18.15,549.4,10.4606356114933,8.5,0,8460,Ant's Farm,AN_S03,8460,0,549.4,18.15,1426.85,11.3334614393118,10.6029813664596,2.36213024393947
AN_S04_P01,2024-03-11T06:31:07.101Z,1.64705957362995,1246.25,19,541.35,13.277322763982,7.33333333333333,0,8460,Ant's Farm,AN_S04,8460,0,539.07,19.04,1243.15,22.5667588729651,9.63939393939394,4.21841229268262
AN_S04_P02,2024-03-11T06:56:12.703Z,12.7819344969023,1245.5,19.05,538.5,60.3193304425194,19.8181818181818,0,8460,Ant's Farm,AN_S04,8460,0,539.07,19.04,1243.15,22.5667588729651,9.63939393939394,4.21841229268262
AN_S04_P03,2024-03-11T07:47:55.442001Z,1.34974154721325,1242,19.05,538.5,9.82789582404352,10.2727272727273,0,8460,Ant's Farm,AN_S04,8460,0,539.07,19.04,1243.15,22.5667588729651,9.63939393939394,4.21841229268262
AN_S04_P04,2024-03-11T08:54:52.231998Z,0.988982654715839,1241,19.05,538.5,7.80069402644509,6.77272727272727,0,8460,Ant's Farm,AN_S04,8460,0,539.07,19.04,1243.15,22.5667588729651,9.63939393939394,4.21841229268262
AN_S04_P05,2024-03-11T09:42:57.724998Z,4.32434319095178,1241,19.05,538.5,21.6085513078354,4,0,8460,Ant's Farm,AN_S04,8460,0,539.07,19.04,1243.15,22.5667588729651,9.63939393939394,4.21841229268262
AN_S05_P01,2024-03-11T11:26:41.784Z,4.46850308225207,1413,18.15,564.1,26.8917757324551,2.23809523809524,0,8460,Ant's Farm,AN_S05,8460,0,564.1,18.15,1410.85,29.901892463161,6.3497647280256,5.31241915737258
AN_S05_P02,2024-03-11T11:57:43.278Z,3.68709778096527,1411.75,18.15,564.1,20.7305662073195,3.71428571428571,0,8460,Ant's Farm,AN_S05,8460,0,564.1,18.15,1410.85,29.901892463161,6.3497647280256,5.31241915737258
AN_S05_P03,2024-03-11T12:47:26.704Z,8.05246214639573,1412.5,18.15,564.1,50.5210992722284,6.47826086956522,0,8460,Ant's Farm,AN_S05,8460,0,564.1,18.15,1410.85,29.901892463161,6.3497647280256,5.31241915737258
AN_S05_P04,2024-03-11T13:52:17.426001Z,6.00330717968089,1411,18.15,564.1,32.0429619366214,5.27272727272727,0,8460,Ant's Farm,AN_S05,8460,0,564.1,18.15,1410.85,29.901892463161,6.3497647280256,5.31241915737258
AN_S05_P05,2024-03-11T14:25:10.239Z,4.35072559756892,1406,18.15,564.1,19.3230591671807,14.0454545454545,0,8460,Ant's Farm,AN_S05,8460,0,564.1,18.15,1410.85,29.901892463161,6.3497647280256,5.31241915737258
KA_S01_P01,2024-03-13T11:49:07.826Z,8.04379273312432,1189.75,19.35,459.1,43.4039453835714,7.61904761904762,0,8460,Kaingo,KA_S01,8460,0,459.1,19.35,1185.96666666667,30.789552135892,6.69051383399209,5.11241908393044
KA_S01_P02,2024-03-13T12:08:27.377001Z,6.75351787748791,1187.5,19.35,459.1,39.728916940235,10.3809523809524,0,8460,Kaingo,KA_S01,8460,0,459.1,19.35,1185.96666666667,30.789552135892,6.69051383399209,5.11241908393044
KA_S01_P03,2024-03-13T12:46:48.769001Z,3.36574248047102,1186.25,19.35,459.1,23.5909625462123,9.04347826086956,0,8460,Kaingo,KA_S01,8460,0,459.1,19.35,1185.96666666667,30.789552135892,6.69051383399209,5.11241908393044
KA_S01_P04,2024-03-13T13:41:14.458Z,4.32957928984062,1184.33333333333,19.35,459.1,25.8216618195824,4.36363636363636,0,8460,Kaingo,KA_S01,8460,0,459.1,19.35,1185.96666666667,30.789552135892,6.69051383399209,5.11241908393044
KA_S01_P05,2024-03-13T14:04:01.320Z,3.06946303872835,1182,19.35,459.1,21.4022739898591,2.04545454545455,0,8460,Kaingo,KA_S01,8460,0,459.1,19.35,1185.96666666667,30.789552135892,6.69051383399209,5.11241908393044
KA_S02_P01,2024-03-14T06:01:54.096001Z,1.96162458077857,993.5,20.95,414.1,14.7437711828633,1.85714285714286,0,8460,Kaingo,KA_S02,8460,0,414.1,20.95,994.8,20.4107160897866,5.4225974025974,2.33961389457021
KA_S02_P02,2024-03-14T06:31:13.834Z,2.04635619549524,995,20.95,414.1,18.902893951961,4.1,0,8460,Kaingo,KA_S02,8460,0,414.1,20.95,994.8,20.4107160897866,5.4225974025974,2.33961389457021
KA_S02_P03,2024-03-14T06:39:54.724998Z,1.50157832267827,995.5,20.95,414.1,14.2083173880265,4.66666666666667,0,8460,Kaingo,KA_S02,8460,0,414.1,20.95,994.8,20.4107160897866,5.4225974025974,2.33961389457021
KA_S02_P04,2024-03-14T08:03:25.861Z,2.66624440643049,995,20.95,414.1,26.0907490650813,7.72727272727273,0,8460,Kaingo,KA_S02,8460,0,414.1,20.95,994.8,20.4107160897866,5.4225974025974,2.33961389457021
KA_S02_P05,2024-03-14T08:52:39.911999Z,3.52226596746848,995,20.95,414.1,28.1078488610008,8.76190476190476,0,8460,Kaingo,KA_S02,8460,0,414.1,20.95,994.8,20.4107160897866,5.4225974025974,2.33961389457021
KA_S03_P01,2024-03-14T11:14:33.504002Z,0,1007.5,20.85,419.8,0,1.125,0,8460,Kaingo,KA_S03,8460,0,419.8,20.85,1009.16666666667,0.0171426924792203,2.44183982683983,0
KA_S03_P02,2024-03-14T11:44:18.330Z,0,1008,20.85,419.8,0,0.65,0,8460,Kaingo,KA_S03,8460,0,419.8,20.85,1009.16666666667,0.0171426924792203,2.44183982683983,0
KA_S03_P03,2024-03-14T12:15:00.378Z,0,1009.5,20.85,419.8,0,4.95238095238095,0,8460,Kaingo,KA_S03,8460,0,419.8,20.85,1009.16666666667,0.0171426924792203,2.44183982683983,0
KA_S03_P04,2024-03-14T13:06:21.226Z,0,1010.33333333333,20.85,419.8,0,2.8,0,8460,Kaingo,KA_S03,8460,0,419.8,20.85,1009.16666666667,0.0171426924792203,2.44183982683983,0
KA_S03_P05,2024-03-14T13:42:22.179001Z,0,1010.5,20.85,419.8,0.0857134623961015,2.68181818181818,0,8460,Kaingo,KA_S03,8460,0,419.8,20.85,1009.16666666667,0.0171426924792203,2.44183982683983,0
KA_S04_P01,2024-03-15T06:47:37.194Z,0,994,21.05,435.4,0,21.7826086956522,0,8460,Kaingo,KA_S04,8460,0,449.72,20.93,996.666666666667,3.55859939727211,9.22124035384905,0.262202596294862
KA_S04_P02,2024-03-15T07:20:18.031Z,0,995.5,21,440.7,0,5.14285714285714,0,8460,Kaingo,KA_S04,8460,0,449.72,20.93,996.666666666667,3.55859939727211,9.22124035384905,0.262202596294862
KA_S04_P03,2024-03-15T08:45:02.020Z,0.12124878523702,996.333333333333,20.9,452.9,2.46560682627288,7.80952380952381,0,8460,Kaingo,KA_S04,8460,0,449.72,20.93,996.666666666667,3.55859939727211,9.22124035384905,0.262202596294862
KA_S04_P04,2024-03-15T10:10:51.924Z,0.470919010717244,998,20.85,459.8,5.67921551689506,8.91666666666667,0,8460,Kaingo,KA_S04,8460,0,449.72,20.93,996.666666666667,3.55859939727211,9.22124035384905,0.262202596294862
KA_S04_P05,2024-03-15T11:02:56.229Z,0.718845185520046,999.5,20.85,459.8,9.6481746431926,2.45454545454545,0,8460,Kaingo,KA_S04,8460,0,449.72,20.93,996.666666666667,3.55859939727211,9.22124035384905,0.262202596294862
KA_S05_P01,2024-03-16T06:41:49.132999Z,8.49356268701099,1148,19.65,447.2,48.85404082707,1.22727272727273,0,8460,Kaingo,KA_S05,8460,0,447.2,19.65,1151.96666666667,44.4519752045215,1.17878787878788,8.93539053067823
KA_S05_P02,2024-03-16T08:07:36.058998Z,8.43136506438965,1150,19.65,447.2,47.6084081899552,0,0,8460,Kaingo,KA_S05,8460,0,447.2,19.65,1151.96666666667,44.4519752045215,1.17878787878788,8.93539053067823
KA_S05_P03,2024-03-16T08:18:07.968Z,3.22929036414081,1152,19.65,447.2,17.132518323985,0,0,8460,Kaingo,KA_S05,8460,0,447.2,19.65,1151.96666666667,44.4519752045215,1.17878787878788,8.93539053067823
KA_S05_P04,2024-03-16T09:03:53.999001Z,7.30148272500152,1153.5,19.65,447.2,38.4776628358024,0,0,8460,Kaingo,KA_S05,8460,0,447.2,19.65,1151.96666666667,44.4519752045215,1.17878787878788,8.93539053067823
KA_S05_P05,2024-03-16T10:01:13.416Z,17.2212518128482,1156.33333333333,19.65,447.2,70.1872458457947,4.66666666666667,0,8460,Kaingo,KA_S05,8460,0,447.2,19.65,1151.96666666667,44.4519752045215,1.17878787878788,8.93539053067823
SW_S01_P01,2024-03-18T14:15:01.409Z,5.31983376362107,1084,20.45,529.8,26.7273690537973,5.27272727272727,0,8460,Swebeswebe,SW_S01,8460,0,529.8,20.45,1083.8,27.1083955885012,1.60692640692641,4.82489460437071
SW_S01_P02,2024-03-18T14:47:12.212Z,3.92788251421668,1083,20.45,529.8,26.3249619657343,0.80952380952381,0,8460,Swebeswebe,SW_S01,8460,0,529.8,20.45,1083.8,27.1083955885012,1.60692640692641,4.82489460437071
SW_S01_P03,2024-03-18T15:19:22.667999Z,2.67376696637699,1084,20.45,529.8,17.4040021442232,0,0,8460,Swebeswebe,SW_S01,8460,0,529.8,20.45,1083.8,27.1083955885012,1.60692640692641,4.82489460437071
SW_S01_P04,2024-03-18T16:00:29.997Z,6.42095217605432,1084,20.45,529.8,32.6995313848768,1.95238095238095,0,8460,Swebeswebe,SW_S01,8460,0,529.8,20.45,1083.8,27.1083955885012,1.60692640692641,4.82489460437071
SW_S01_P05,2024-03-18T16:25:44.051998Z,5.78203760158448,1084,20.45,529.8,32.3861133938744,0,0,8460,Swebeswebe,SW_S01,8460,0,529.8,20.45,1083.8,27.1083955885012,1.60692640692641,4.82489460437071
SW_S02_P01,2024-03-20T06:34:23.518Z,19.9583156449454,1047,20.65,527.4,85.2355729965937,0,0,8460,Swebeswebe,SW_S02,8460,0,527.4,20.65,1044.35,76.484669731629,0,18.8691452084199
SW_S02_P02,2024-03-20T07:07:15.124Z,13.0034633812151,1046,20.65,527.4,71.6497258136147,0,0,8460,Swebeswebe,SW_S02,8460,0,527.4,20.65,1044.35,76.484669731629,0,18.8691452084199
SW_S02_P03,2024-03-20T07:53:22.433001Z,24.5547666964324,1046,20.65,527.4,77.5350173452626,0,0,8460,Swebeswebe,SW_S02,8460,0,527.4,20.65,1044.35,76.484669731629,0,18.8691452084199
SW_S02_P04,2024-03-20T08:40:55.303001Z,27.7248894827707,1043.25,20.65,527.4,92.6266286940802,0,0,8460,Swebeswebe,SW_S02,8460,0,527.4,20.65,1044.35,76.484669731629,0,18.8691452084199
SW_S02_P05,2024-03-20T09:39:00.877Z,9.10429083673578,1039.5,20.65,527.4,55.3764038085938,0,0,8460,Swebeswebe,SW_S02,8460,0,527.4,20.65,1044.35,76.484669731629,0,18.8691452084199
SW_S03_P01,2024-03-20T12:37:34.730999Z,3.19638773657027,1029,20.95,510,17.9285075579371,3.94736842105263,0,8460,Swebeswebe,SW_S03,8460,0,510.18,20.89,1028.8,50.0190953540802,0.789473684210526,9.8035389904394
SW_S03_P02,2024-03-20T13:01:15.839Z,2.70241203460665,1029.5,20.9,510.15,19.2887586951256,0,0,8460,Swebeswebe,SW_S03,8460,0,510.18,20.89,1028.8,50.0190953540802,0.789473684210526,9.8035389904394
SW_S03_P03,2024-03-20T13:34:49Z,11.6541170960381,1031,20.9,510.15,62.7253571464902,0,0,8460,Swebeswebe,SW_S03,8460,0,510.18,20.89,1028.8,50.0190953540802,0.789473684210526,9.8035389904394
SW_S03_P04,2024-03-20T14:22:59.441002Z,18.9041226818448,1028,20.85,510.3,81.2019161950974,0,0,8460,Swebeswebe,SW_S03,8460,0,510.18,20.89,1028.8,50.0190953540802,0.789473684210526,9.8035389904394
SW_S03_P05,2024-03-20T14:53:09.569Z,12.5606554031372,1026.5,20.85,510.3,68.9509371757507,0,0,8460,Swebeswebe,SW_S03,8460,0,510.18,20.89,1028.8,50.0190953540802,0.789473684210526,9.8035389904394
SW_S04_P01,2024-03-21T05:52:49.596001Z,21.847691189159,1090,20.2500000000001,536.1,90.3939271406694,2.9047619047619,0,8460,Swebeswebe,SW_S04,8460,0,536.1,20.2500000000001,1087.3,57.0375259325192,3.21818181818182,11.3057131022142
SW_S04_P02,2024-03-21T06:09:37.289001Z,7.4983479147372,1088,20.2500000000001,536.1,46.6313421829887,2.28571428571429,0,8460,Swebeswebe,SW_S04,8460,0,536.1,20.2500000000001,1087.3,57.0375259325192,3.21818181818182,11.3057131022142
SW_S04_P03,2024-03-21T06:53:38.292Z,11.1360772904896,1087,20.2500000000001,536.1,63.0591410682315,5.09090909090909,0,8460,Swebeswebe,SW_S04,8460,0,536.1,20.2500000000001,1087.3,57.0375259325192,3.21818181818182,11.3057131022142
SW_S04_P04,2024-03-21T07:39:59.109001Z,9.2170588509603,1086,20.2500000000001,536.1,44.1203093312003,2.61904761904762,0,8460,Swebeswebe,SW_S04,8460,0,536.1,20.2500000000001,1087.3,57.0375259325192,3.21818181818182,11.3057131022142
SW_S04_P05,2024-03-21T08:17:07.987Z,6.82939026572488,1085.5,20.2500000000001,536.1,40.9829099395058,3.19047619047619,0,8460,Swebeswebe,SW_S04,8460,0,536.1,20.2500000000001,1087.3,57.0375259325192,3.21818181818182,11.3057131022142
SW_S05_P01,2024-03-21T10:31:03.389Z,1.9237835442736,1127,20.2500000000001,512.6,19.3308000394276,5.13636363636364,0,8460,Swebeswebe,SW_S05,8460,0,512.75,20.2200000000001,1123.3,20.1363185883188,5.9034632034632,3.00195461529771
SW_S05_P02,2024-03-21T10:54:18.673Z,2.95906641402028,1125,20.2500000000001,512.6,17.772405510599,5.23809523809524,0,8460,Swebeswebe,SW_S05,8460,0,512.75,20.2200000000001,1123.3,20.1363185883188,5.9034632034632,3.00195461529771
SW_S05_P03,2024-03-21T11:34:33.608002Z,2.94118522781701,1123,20.2500000000001,512.6,17.6656024456024,8.47619047619048,0,8460,Swebeswebe,SW_S05,8460,0,512.75,20.2200000000001,1123.3,20.1363185883188,5.9034632034632,3.00195461529771
SW_S05_P04,2024-03-21T12:23:01.745Z,3.70882687903941,1121.5,20.2500000000001,512.6,24.6876526355743,6.19047619047619,0,8460,Swebeswebe,SW_S05,8460,0,512.75,20.2200000000001,1123.3,20.1363185883188,5.9034632034632,3.00195461529771
SW_S05_P05,2024-03-21T13:00:36.689999Z,3.47691101133823,1120,20.1000000000001,513.35,21.2251323103905,4.47619047619048,0,8460,Swebeswebe,SW_S05,8460,0,512.75,20.2200000000001,1123.3,20.1363185883188,5.9034632034632,3.00195461529771
MA_S01_P01,2024-03-24T08:40:10.736Z,26.9326190040225,1026,20.7500000000001,529.4,96.7449380783808,3.76190476190476,0,8460,Marakele,MA_S01,8460,0,529.4,20.7500000000001,1025.65,91.1170623779297,3.04675324675325,24.7236394973028
MA_S01_P02,2024-03-24T09:25:58.893002Z,22.261326789856,1026.5,20.7500000000001,529.4,93.3693945748465,0.136363636363636,0,8460,Marakele,MA_S01,8460,0,529.4,20.7500000000001,1025.65,91.1170623779297,3.04675324675325,24.7236394973028
