plot_ID,date_time,canopy_height_plot,elevation_plot,mat_plot,map_plot,tree_cover_plot,reiner_tree_cover_plot,reserve,site_ID,canopy_height_site,elevation_site,mat_site,map_site,tree_cover_site,reiner_tree_cover_site
SU_S04_P01,2024-03-03T06:17:48.962002Z,1.47939336299896,1487.12707519531,17.4500007629395,651.200012207031,5.07224225997925,1.68461668491364,Summerplace,SU_S04,6.70107867717743,1487.93571777344,17.45,651.200012207031,25.3773682594299,5.45025551319122
SU_S04_P02,2024-03-03T06:53:09.301Z,9.65762615203857,1487.99975585938,17.4499988555908,651.200012207031,27.4161128997803,5.11853408813477,Summerplace,SU_S04,6.70107867717743,1487.93571777344,17.45,651.200012207031,25.3773682594299,5.45025551319122
SU_S04_P03,2024-03-03T07:50:21.264999Z,2.88049030303955,1488.11706542969,17.4500007629395,651.200012207031,11.6141881942749,5.55397891998291,Summerplace,SU_S04,6.70107867717743,1487.93571777344,17.45,651.200012207031,25.3773682594299,5.45025551319122
SU_S04_P04,2024-03-03T09:15:09.580Z,8.02440547943115,1488.4306640625,17.4500007629395,651.200012207031,33.2097549438477,9.75811576843262,Summerplace,SU_S04,6.70107867717743,1487.93571777344,17.45,651.200012207031,25.3773682594299,5.45025551319122
SU_S04_P05,2024-03-03T09:54:25.353001Z,11.4634780883789,1488.00402832031,17.4499988555908,651.200012207031,49.5745429992676,5.13603210449219,Summerplace,SU_S04,6.70107867717743,1487.93571777344,17.45,651.200012207031,25.3773682594299,5.45025551319122
SU_S05_P01,2024-03-03T11:34:43.122002Z,0.00681745773181319,1340.57861328125,18.1516761779785,614.754089355469,0.0945600941777229,8.43963432312012,Summerplace,SU_S05,1.43342685354874,1336.92321777344,18.3881141662598,600.781384277344,11.0227191820741,9.60834164619446
SU_S05_P02,2024-03-03T11:58:51.730Z,0.224319308996201,1338.06665039063,18.2440357208252,606.718872070313,2.97729086875916,13.9868154525757,Summerplace,SU_S05,1.43342685354874,1336.92321777344,18.3881141662598,600.781384277344,11.0227191820741,9.60834164619446
SU_S05_P03,2024-03-03T12:34:05.994Z,5.11636877059937,1336.28088378906,18.2802085876465,604.825561523438,33.9863624572754,9.11857891082764,Summerplace,SU_S05,1.43342685354874,1336.92321777344,18.3881141662598,600.781384277344,11.0227191820741,9.60834164619446
SU_S05_P04,2024-03-03T13:23:54.492001Z,1.66079449653626,1334.99987792969,18.6146507263184,589.6083984375,15.5199403762817,3.85516571998596,Summerplace,SU_S05,1.43342685354874,1336.92321777344,18.3881141662598,600.781384277344,11.0227191820741,9.60834164619446
SU_S05_P05,2024-03-03T14:09:04.516Z,0.158834233880043,1334.69006347656,18.6499996185303,588,2.53544211387634,12.6415138244629,Summerplace,SU_S05,1.43342685354874,1336.92321777344,18.3881141662598,600.781384277344,11.0227191820741,9.60834164619446
DA_S01_P01,2024-03-05T11:57:59.119999Z,18.2146739959717,1292.61474609375,18.6499996185303,606.600036621094,61.8713874816895,9.17253303527832,Dabchick,DA_S01,27.5996612548828,1295.33762207031,18.65,606.6,74.6914176940918,10.8559816360474
DA_S01_P02,2024-03-05T12:39:49.006001Z,27.5561447143555,1293.64416503906,18.6499996185303,606.599975585938,72.8725357055664,11.8341617584229,Dabchick,DA_S01,27.5996612548828,1295.33762207031,18.65,606.6,74.6914176940918,10.8559816360474
DA_S01_P03,2024-03-05T13:50:54.818001Z,18.6689167022705,1295.87902832031,18.6499996185303,606.599975585938,67.3835983276367,6.61093044281006,Dabchick,DA_S01,27.5996612548828,1295.33762207031,18.65,606.6,74.6914176940918,10.8559816360474
DA_S01_P04,2024-03-05T14:58:36.576Z,46.9783630371094,1296.01110839844,18.6500015258789,606.599975585938,91.4726181030274,15.4737701416016,Dabchick,DA_S01,27.5996612548828,1295.33762207031,18.65,606.6,74.6914176940918,10.8559816360474
DA_S01_P05,2024-03-05T15:58:08.406Z,26.580207824707,1298.5390625,18.6499996185303,606.600036621094,79.8569488525391,11.188512802124,Dabchick,DA_S01,27.5996612548828,1295.33762207031,18.65,606.6,74.6914176940918,10.8559816360474
DA_S02_P01,2024-03-06T05:55:41.466999Z,0.606983602046967,1273.53125,18.5499992370605,601.100036621094,4.90178728103638,2.21049284934998,Dabchick,DA_S02,1.49471679925919,1270.91572265625,18.7687339782715,593.808874511719,10.9789834022522,2.28513018190861
DA_S02_P02,2024-03-06T06:28:50.139999Z,2.25368690490723,1271.6484375,18.7436695098877,594.644348144531,17.133716583252,6.73800849914551,Dabchick,DA_S02,1.49471679925919,1270.91572265625,18.7687339782715,593.808874511719,10.9789834022522,2.28513018190861
DA_S02_P03,2024-03-06T07:24:27.274Z,2.28040504455566,1269,18.8500003814697,591.099975585938,13.6631841659546,0.90215927362442,Dabchick,DA_S02,1.49471679925919,1270.91572265625,18.7687339782715,593.808874511719,10.9789834022522,2.28513018190861
DA_S02_P04,2024-03-06T08:19:28.802999Z,0.575207114219666,1269.32739257813,18.8500003814697,591.099975585938,6.08147239685059,0.23055411875248,Dabchick,DA_S02,1.49471679925919,1270.91572265625,18.7687339782715,593.808874511719,10.9789834022522,2.28513018190861
DA_S02_P05,2024-03-06T09:12:15.181Z,1.75730133056641,1271.07153320313,18.8500003814697,591.100036621094,13.1147565841675,1.34443616867065,Dabchick,DA_S02,1.49471679925919,1270.91572265625,18.7687339782715,593.808874511719,10.9789834022522,2.28513018190861
DA_S03_P01,2024-03-06T11:11:16.093Z,6.53922557830811,1243.23413085938,19.0178470611572,583.360534667969,35.6413040161133,4.9354419708252,Dabchick,DA_S03,3.83008400797844,1245.39194335938,18.9236808776856,590.530249023438,20.0203732967377,2.30586199760437
DA_S03_P02,2024-03-06T11:51:17.518999Z,1.18908619880676,1244.49255371094,19.0489921569824,584.076843261719,11.7745923995972,0,Dabchick,DA_S03,3.83008400797844,1245.39194335938,18.9236808776856,590.530249023438,20.0203732967377,2.30586199760437
DA_S03_P03,2024-03-06T12:23:59.480Z,3.06741833686829,1245.35705566406,18.8515644073486,595.013854980469,21.2345809936523,2.29198241233826,Dabchick,DA_S03,3.83008400797844,1245.39194335938,18.9236808776856,590.530249023438,20.0203732967377,2.30586199760437
DA_S03_P04,2024-03-06T13:10:56.230999Z,8.05835342407227,1246,18.8500003814697,595.100036621094,28.3279342651367,4.3018856048584,Dabchick,DA_S03,3.83008400797844,1245.39194335938,18.9236808776856,590.530249023438,20.0203732967377,2.30586199760437
DA_S03_P05,2024-03-06T14:04:26.233999Z,0.296336501836777,1247.8759765625,18.8500003814697,595.099975585938,3.12345480918884,0,Dabchick,DA_S03,3.83008400797844,1245.39194335938,18.9236808776856,590.530249023438,20.0203732967377,2.30586199760437
DA_S04_P01,2024-03-07T06:04:08.605Z,3.44030618667603,1276,18.6499996185303,606.600036621094,24.9383754730225,1.07700109481812,Dabchick,DA_S04,2.19003689289093,1279.56340332031,18.5773685455322,612.120031738281,13.5349957317114,0.894822883605957
DA_S04_P02,2024-03-07T06:37:05.823Z,1.94792246818542,1277.59301757813,18.586841583252,611.400146484375,17.6312866210938,0,Dabchick,DA_S04,2.19003689289093,1279.56340332031,18.5773685455322,612.120031738281,13.5349957317114,0.894822883605957
DA_S04_P03,2024-03-07T07:21:42.160Z,1.63700902462006,1278.11584472656,18.5500011444092,614.200012207031,6.95367240905762,2.10180425643921,Dabchick,DA_S04,2.19003689289093,1279.56340332031,18.5773685455322,612.120031738281,13.5349957317114,0.894822883605957
DA_S04_P04,2024-03-07T08:04:08.377Z,0,1282,18.5500011444092,614.200012207031,0.0420612543821335,0,Dabchick,DA_S04,2.19003689289093,1279.56340332031,18.5773685455322,612.120031738281,13.5349957317114,0.894822883605957
DA_S04_P05,2024-03-07T08:43:14.601Z,3.92494678497314,1284.10815429688,18.5499992370605,614.199951171875,18.109582901001,1.29530906677246,Dabchick,DA_S04,2.19003689289093,1279.56340332031,18.5773685455322,612.120031738281,13.5349957317114,0.894822883605957
DA_S05_P01,2024-03-07T10:19:18.193001Z,9.37580625759438e-06,1402.44775390625,17.9499988555908,610.299987792969,0.363136678934097,0,Dabchick,DA_S05,0.237008666842303,1403.16044921875,17.95,610.299987792969,1.64664062643424,0.712036297749728
DA_S05_P02,2024-03-07T10:48:05.856Z,0,1403.22985839844,17.9499988555908,610.299987792969,0.00761513831093907,2.30003762245178,Dabchick,DA_S05,0.237008666842303,1403.16044921875,17.95,610.299987792969,1.64664062643424,0.712036297749728
DA_S05_P03,2024-03-07T11:33:08.353Z,0.0495698861777782,1404.69812011719,17.9500007629395,610.299987792969,0.545268774032593,1.25358283519745,Dabchick,DA_S05,0.237008666842303,1403.16044921875,17.95,610.299987792969,1.64664062643424,0.712036297749728
DA_S05_P04,2024-03-07T12:36:01.165Z,0,1404,17.9500007629395,610.299987792969,0,0,Dabchick,DA_S05,0.237008666842303,1403.16044921875,17.95,610.299987792969,1.64664062643424,0.712036297749728
DA_S05_P05,2024-03-07T12:59:07.314Z,1.13546407222748,1401.42651367188,17.9500007629395,610.299987792969,7.31718254089356,0.00656103109940887,Dabchick,DA_S05,0.237008666842303,1403.16044921875,17.95,610.299987792969,1.64664062643424,0.712036297749728
AN_S01_P01,2024-03-09T13:31:37.227001Z,2.62908506393433,1260.43249511719,18.8499984741211,549.700012207031,16.5416259765625,11.3210973739624,Ant's Farm,AN_S01,3.42571483296924,1257.76474609375,18.9238353729248,545.639038085938,22.8676096189301,8.11677141189575
AN_S01_P02,2024-03-09T14:00:00.325Z,0.000480922200949863,1258.89379882813,18.9191780090332,545.895263671875,0.00339805497787893,1.43467950820923,Ant's Farm,AN_S01,3.42571483296924,1257.76474609375,18.9238353729248,545.639038085938,22.8676096189301,8.11677141189575
AN_S01_P03,2024-03-09T14:31:08.518Z,1.12036657333374,1256.5478515625,18.9499988555908,544.200012207031,11.4008979797363,7.24842739105225,Ant's Farm,AN_S01,3.42571483296924,1257.76474609375,18.9238353729248,545.639038085938,22.8676096189301,8.11677141189575
AN_S01_P04,2024-03-09T15:19:58.659Z,9.38001441955566,1256.00268554688,18.9500007629395,544.199951171875,65.4787902832031,10.3861246109009,Ant's Farm,AN_S01,3.42571483296924,1257.76474609375,18.9238353729248,545.639038085938,22.8676096189301,8.11677141189575
AN_S01_P05,2024-03-09T16:05:45.946999Z,3.99862718582153,1256.94689941406,18.9500007629395,544.199951171875,20.9133358001709,10.193528175354,Ant's Farm,AN_S01,3.42571483296924,1257.76474609375,18.9238353729248,545.639038085938,22.8676096189301,8.11677141189575
AN_S02_P01,2024-03-10T06:39:14.309Z,12.3693990707397,1346.00012207031,18.4500007629395,559.5,43.4247741699219,10.9188365936279,Ant's Farm,AN_S02,8.67047901153564,1341.89855957031,18.4091289520264,560.501342773438,46.1738296508789,22.8724889755249
AN_S02_P02,2024-03-10T07:16:58.935001Z,9.77405834197998,1343.86499023438,18.4500007629395,559.5,52.2975692749024,14.9022951126099,Ant's Farm,AN_S02,8.67047901153564,1341.89855957031,18.4091289520264,560.501342773438,46.1738296508789,22.8724889755249
AN_S02_P03,2024-03-10T07:58:59.724998Z,5.9760913848877,1338,18.4499988555908,559.5,45.6478309631348,40.1681632995606,Ant's Farm,AN_S02,8.67047901153564,1341.89855957031,18.4091289520264,560.501342773438,46.1738296508789,22.8724889755249
AN_S02_P04,2024-03-10T08:49:10.517Z,3.86377048492432,1340.92395019531,18.4456443786621,559.606750488281,29.3245162963867,27.8552722930908,Ant's Farm,AN_S02,8.67047901153564,1341.89855957031,18.4091289520264,560.501342773438,46.1738296508789,22.8724889755249
AN_S02_P05,2024-03-10T09:28:32.332001Z,11.3690757751465,1340.70373535156,18.25,564.399963378906,60.1744575500488,20.5178775787354,Ant's Farm,AN_S02,8.67047901153564,1341.89855957031,18.4091289520264,560.501342773438,46.1738296508789,22.8724889755249
AN_S03_P01,2024-03-10T10:44:12.470Z,1.25370514392853,1425.27209472656,18.1500015258789,549.399963378906,9.25540447235107,10.7406167984009,Ant's Farm,AN_S03,2.49916000664234,1426.68596191406,18.15,549.4,12.0331175088882,10.8535339355469
AN_S03_P02,2024-03-10T11:16:33.112999Z,1.62664747238159,1425.20861816406,18.1499996185303,549.400024414063,11.7464199066162,9.0417594909668,Ant's Farm,AN_S03,2.49916000664234,1426.68596191406,18.15,549.4,12.0331175088882,10.8535339355469
AN_S03_P03,2024-03-10T12:26:00.259Z,8.51769733428955,1426.68762207031,18.1499996185303,549.400024414063,26.063497543335,13.0020351409912,Ant's Farm,AN_S03,2.49916000664234,1426.68596191406,18.15,549.4,12.0331175088882,10.8535339355469
AN_S03_P04,2024-03-10T13:14:39.382999Z,0.182332709431648,1427.26147460938,18.1499996185303,549.399963378906,1.4566365480423,11.4994201660156,Ant's Farm,AN_S03,2.49916000664234,1426.68596191406,18.15,549.4,12.0331175088882,10.8535339355469
AN_S03_P05,2024-03-10T13:55:44.291Z,0.915417373180389,1429,18.1499996185303,549.400024414063,11.6436290740967,9.98383808135986,Ant's Farm,AN_S03,2.49916000664234,1426.68596191406,18.15,549.4,12.0331175088882,10.8535339355469
AN_S04_P01,2024-03-11T06:31:07.101Z,1.77984488010407,1245.77600097656,19.0480079650879,538.613403320313,14.1078271865845,7.91012954711914,Ant's Farm,AN_S04,4.3386656999588,1242.48193359375,19.049600982666,538.522680664063,23.2260091781616,10.2592567443848
AN_S04_P02,2024-03-11T06:56:12.703Z,12.7807998657227,1243.53295898438,19.0499992370605,538.5,61.5895500183106,20.1906414031982,Ant's Farm,AN_S04,4.3386656999588,1242.48193359375,19.049600982666,538.522680664063,23.2260091781616,10.2592567443848
AN_S04_P03,2024-03-11T07:47:55.442001Z,1.94985449314117,1241.10070800781,19.0499992370605,538.5,11.8157205581665,10.6116905212402,Ant's Farm,AN_S04,4.3386656999588,1242.48193359375,19.049600982666,538.522680664063,23.2260091781616,10.2592567443848
AN_S04_P04,2024-03-11T08:54:52.231998Z,1.07570827007294,1241,19.0499992370605,538.5,8.19867610931397,7.28431701660156,Ant's Farm,AN_S04,4.3386656999588,1242.48193359375,19.049600982666,538.522680664063,23.2260091781616,10.2592567443848
AN_S04_P05,2024-03-11T09:42:57.724998Z,4.10712099075317,1241,19.0499992370605,538.5,20.4182720184326,5.29950523376465,Ant's Farm,AN_S04,4.3386656999588,1242.48193359375,19.049600982666,538.522680664063,23.2260091781616,10.2592567443848
AN_S05_P01,2024-03-11T11:26:41.784Z,4.21905946731567,1413,18.1499996185303,564.100036621094,26.4348468780518,1.95223391056061,Ant's Farm,AN_S05,5.44646081924438,1410.60166015625,18.1499996185303,564.1,30.245125579834,5.79686939716339
AN_S05_P02,2024-03-11T11:57:43.278Z,4.64181613922119,1413.53283691406,18.1499996185303,564.100036621094,23.3506889343262,3.48555088043213,Ant's Farm,AN_S05,5.44646081924438,1410.60166015625,18.1499996185303,564.1,30.245125579834,5.79686939716339
AN_S05_P03,2024-03-11T12:47:26.704Z,8.56171894073486,1412.8427734375,18.1499996185303,564.099975585938,51.5876617431641,5.70213174819946,Ant's Farm,AN_S05,5.44646081924438,1410.60166015625,18.1499996185303,564.1,30.245125579834,5.79686939716339
AN_S05_P04,2024-03-11T13:52:17.426001Z,6.30196809768677,1407.65026855469,18.1499996185303,564.099975585938,33.4767456054688,5.07371091842651,Ant's Farm,AN_S05,5.44646081924438,1410.60166015625,18.1499996185303,564.1,30.245125579834,5.79686939716339
AN_S05_P05,2024-03-11T14:25:10.239Z,3.50774145126343,1405.982421875,18.1499996185303,564.099975585938,16.3756847381592,12.7707195281982,Ant's Farm,AN_S05,5.44646081924438,1410.60166015625,18.1499996185303,564.1,30.245125579834,5.79686939716339
KA_S01_P01,2024-03-13T11:49:07.826Z,8.1449089050293,1190.74365234375,19.3500003814697,459.100006103516,44.0617218017578,6.8674373626709,Kaingo,KA_S01,5.20789813995361,1186.671875,19.35,459.1,30.9873809814453,6.67187490463257
KA_S01_P02,2024-03-13T12:08:27.377001Z,6.61972665786743,1187.64599609375,19.3500003814697,459.100006103516,38.6821479797363,10.1030187606812,Kaingo,KA_S01,5.20789813995361,1186.671875,19.35,459.1,30.9873809814453,6.67187490463257
KA_S01_P03,2024-03-13T12:46:48.769001Z,3.67875170707703,1186.23742675781,19.3499984741211,459.099975585938,24.7957000732422,8.68611717224121,Kaingo,KA_S01,5.20789813995361,1186.671875,19.35,459.1,30.9873809814453,6.67187490463257
KA_S01_P04,2024-03-13T13:41:14.458Z,4.43429899215698,1185.73315429688,19.3500003814697,459.100006103516,26.1763877868652,4.92884588241577,Kaingo,KA_S01,5.20789813995361,1186.671875,19.35,459.1,30.9873809814453,6.67187490463257
KA_S01_P05,2024-03-13T14:04:01.320Z,3.16180443763733,1182.99914550781,19.3500003814697,459.100006103516,21.220947265625,2.77395534515381,Kaingo,KA_S01,5.20789813995361,1186.671875,19.35,459.1,30.9873809814453,6.67187490463257
KA_S02_P01,2024-03-14T06:01:54.096001Z,1.97086644172668,993.874328613281,20.9499988555908,414.099975585938,15.4556560516357,1.5597071647644,Kaingo,KA_S02,2.40538055896759,994.783081054688,20.9499996185303,414.100006103516,20.9410795211792,5.51273612976074
KA_S02_P02,2024-03-14T06:31:13.834Z,2.03271222114563,994.70458984375,20.9500007629395,414.100006103516,18.7900409698486,5.61420679092407,Kaingo,KA_S02,2.40538055896759,994.783081054688,20.9499996185303,414.100006103516,20.9410795211792,5.51273612976074
KA_S02_P03,2024-03-14T06:39:54.724998Z,1.66285169124603,995.336547851563,20.9499988555908,414.100006103516,15.5795202255249,4.6867880821228,Kaingo,KA_S02,2.40538055896759,994.783081054688,20.9499996185303,414.100006103516,20.9410795211792,5.51273612976074
KA_S02_P04,2024-03-14T08:03:25.861Z,2.74050450325012,994.999938964844,20.9499988555908,414.100036621094,26.5112552642822,7.78908538818359,Kaingo,KA_S02,2.40538055896759,994.783081054688,20.9499996185303,414.100006103516,20.9410795211792,5.51273612976074
KA_S02_P05,2024-03-14T08:52:39.911999Z,3.61996793746948,995,20.9500007629395,414.100006103516,28.3689250946045,7.91389322280884,Kaingo,KA_S02,2.40538055896759,994.783081054688,20.9499996185303,414.100006103516,20.9410795211792,5.51273612976074
KA_S03_P01,2024-03-14T11:14:33.504002Z,0,1006.89697265625,20.8500003814697,419.800018310547,0,1.52941107749939,Kaingo,KA_S03,0,1009.07113037109,20.85,419.799993896484,0.0216343730688095,3.0050466299057
KA_S03_P02,2024-03-14T11:44:18.330Z,0,1008.07415771484,20.8499984741211,419.799987792969,0,1.91361343860626,Kaingo,KA_S03,0,1009.07113037109,20.85,419.799993896484,0.0216343730688095,3.0050466299057
KA_S03_P03,2024-03-14T12:15:00.378Z,0,1008.83978271484,20.8500003814697,419.799987792969,0,5.33638954162598,Kaingo,KA_S03,0,1009.07113037109,20.85,419.799993896484,0.0216343730688095,3.0050466299057
KA_S03_P04,2024-03-14T13:06:21.226Z,0,1010.70166015625,20.8500003814697,419.799987792969,0,3.40272760391235,Kaingo,KA_S03,0,1009.07113037109,20.85,419.799993896484,0.0216343730688095,3.0050466299057
KA_S03_P05,2024-03-14T13:42:22.179001Z,0,1010.84307861328,20.8500003814697,419.799987792969,0.108171865344048,2.84309148788452,Kaingo,KA_S03,0,1009.07113037109,20.85,419.799993896484,0.0216343730688095,3.0050466299057
KA_S04_P01,2024-03-15T06:47:37.194Z,0,993.284851074219,21.0499992370605,435.399993896484,0,20.0792713165283,Kaingo,KA_S04,0.271553167700768,996.434484863281,20.9395362854004,448.572076416016,3.59495410919189,9.3194242477417
KA_S04_P02,2024-03-15T07:20:18.031Z,0,995.3271484375,21.0262660980225,437.915802001953,0,5.3669490814209,Kaingo,KA_S04,0.271553167700768,996.434484863281,20.9395362854004,448.572076416016,3.59495410919189,9.3194242477417
KA_S04_P03,2024-03-15T08:45:02.020Z,0.136794254183769,996.098327636719,20.9214153289795,449.944580078125,2.49097061157227,8.24190807342529,Kaingo,KA_S04,0.271553167700768,996.434484863281,20.9395362854004,448.572076416016,3.59495410919189,9.3194242477417
KA_S04_P04,2024-03-15T10:10:51.924Z,0.491097271442413,997.907836914063,20.8500003814697,459.800018310547,5.88482475280762,10.0168046951294,Kaingo,KA_S04,0.271553167700768,996.434484863281,20.9395362854004,448.572076416016,3.59495410919189,9.3194242477417
KA_S04_P05,2024-03-15T11:02:56.229Z,0.729874312877655,999.554260253906,20.8500003814697,459.799987792969,9.59897518157959,2.89218807220459,Kaingo,KA_S04,0.271553167700768,996.434484863281,20.9395362854004,448.572076416016,3.59495410919189,9.3194242477417
KA_S05_P01,2024-03-16T06:41:49.132999Z,8.48067283630371,1149.34130859375,19.6500015258789,447.200012207031,48.2238922119141,1.49371325969696,Kaingo,KA_S05,9.04502396583557,1152.83586425781,19.6500003814697,447.200006103516,44.6464500427246,1.19257487189025
KA_S05_P02,2024-03-16T08:07:36.058998Z,8.11422920227051,1150.68139648438,19.6499996185303,447.199981689453,46.564338684082,0.0131602948531508,Kaingo,KA_S05,9.04502396583557,1152.83586425781,19.6500003814697,447.200006103516,44.6464500427246,1.19257487189025
KA_S05_P03,2024-03-16T08:18:07.968Z,3.52311491966248,1152.75354003906,19.6499996185303,447.200012207031,18.3764305114746,0,Kaingo,KA_S05,9.04502396583557,1152.83586425781,19.6500003814697,447.200006103516,44.6464500427246,1.19257487189025
KA_S05_P04,2024-03-16T09:03:53.999001Z,6.8950514793396,1155.31323242188,19.6500015258789,447.200012207031,36.6619720458984,0,Kaingo,KA_S05,9.04502396583557,1152.83586425781,19.6500003814697,447.200006103516,44.6464500427246,1.19257487189025
KA_S05_P05,2024-03-16T10:01:13.416Z,18.2120513916016,1156.08984375,19.6499996185303,447.200012207031,73.4056167602539,4.45600080490112,Kaingo,KA_S05,9.04502396583557,1152.83586425781,19.6500003814697,447.200006103516,44.6464500427246,1.19257487189025
SW_S01_P01,2024-03-18T14:15:01.409Z,5.29028701782227,1083.70104980469,20.4500007629395,529.799987792969,25.8111953735352,5.48973369598389,Swebeswebe,SW_S01,4.72229256629944,1083.72770996094,20.4499996185303,529.799987792969,26.531689453125,1.64085276126862
SW_S01_P02,2024-03-18T14:47:12.212Z,3.79732012748718,1083,20.4500007629395,529.799987792969,24.6597442626953,0.799158930778503,Swebeswebe,SW_S01,4.72229256629944,1083.72770996094,20.4499996185303,529.799987792969,26.531689453125,1.64085276126862
SW_S01_P03,2024-03-18T15:19:22.667999Z,2.73877191543579,1083.9375,20.4499988555908,529.799987792969,17.8040809631348,0,Swebeswebe,SW_S01,4.72229256629944,1083.72770996094,20.4499996185303,529.799987792969,26.531689453125,1.64085276126862
SW_S01_P04,2024-03-18T16:00:29.997Z,6.30870962142944,1084,20.4499988555908,529.799987792969,32.0668525695801,1.91537117958069,Swebeswebe,SW_S01,4.72229256629944,1083.72770996094,20.4499996185303,529.799987792969,26.531689453125,1.64085276126862
SW_S01_P05,2024-03-18T16:25:44.051998Z,5.47637414932251,1084,20.4499988555908,529.799987792969,32.3165740966797,0,Swebeswebe,SW_S01,4.72229256629944,1083.72770996094,20.4499996185303,529.799987792969,26.531689453125,1.64085276126862
SW_S02_P01,2024-03-20T06:34:23.518Z,19.6274948120117,1046.42431640625,20.6499996185303,527.400024414063,84.6814804077149,0,Swebeswebe,SW_S02,19.1266427993774,1043.21826171875,20.65,527.400024414063,76.7365280151367,0
SW_S02_P02,2024-03-20T07:07:15.124Z,13.1444520950317,1046,20.6499996185303,527.400024414063,71.7005767822266,0,Swebeswebe,SW_S02,19.1266427993774,1043.21826171875,20.65,527.400024414063,76.7365280151367,0
SW_S02_P03,2024-03-20T07:53:22.433001Z,25.468376159668,1046,20.6499996185303,527.400024414063,79.9044342041016,0,Swebeswebe,SW_S02,19.1266427993774,1043.21826171875,20.65,527.400024414063,76.7365280151367,0
SW_S02_P04,2024-03-20T08:40:55.303001Z,28.2757682800293,1041.25476074219,20.6500015258789,527.400024414063,93.2901229858398,0,Swebeswebe,SW_S02,19.1266427993774,1043.21826171875,20.65,527.400024414063,76.7365280151367,0
SW_S02_P05,2024-03-20T09:39:00.877Z,9.11712265014648,1036.41223144531,20.6499996185303,527.400024414063,54.1060256958008,0,Swebeswebe,SW_S02,19.1266427993774,1043.21826171875,20.65,527.400024414063,76.7365280151367,0
SW_S03_P01,2024-03-20T12:37:34.730999Z,3.34892821311951,1029,20.9499988555908,510,18.7095031738281,3.50353240966797,Swebeswebe,SW_S03,9.94525504112244,1029.22915039063,20.8888034820557,510.18359375,50.7221138000488,0.700706481933594
SW_S03_P02,2024-03-20T13:01:15.839Z,2.80575847625732,1029.12731933594,20.9327583312988,510.051727294922,20.0604209899902,0,Swebeswebe,SW_S03,9.94525504112244,1029.22915039063,20.8888034820557,510.18359375,50.7221138000488,0.700706481933594
SW_S03_P03,2024-03-20T13:34:49Z,11.8756484985352,1030.96215820313,20.8612594604492,510.266204833984,63.3457641601563,0,Swebeswebe,SW_S03,9.94525504112244,1029.22915039063,20.8888034820557,510.18359375,50.7221138000488,0.700706481933594
SW_S03_P04,2024-03-20T14:22:59.441002Z,18.5485858917236,1029.94714355469,20.8500003814697,510.300018310547,81.7440643310547,0,Swebeswebe,SW_S03,9.94525504112244,1029.22915039063,20.8888034820557,510.18359375,50.7221138000488,0.700706481933594
SW_S03_P05,2024-03-20T14:53:09.569Z,13.1473541259766,1027.10913085938,20.8500003814697,510.300018310547,69.7508163452149,0,Swebeswebe,SW_S03,9.94525504112244,1029.22915039063,20.8888034820557,510.18359375,50.7221138000488,0.700706481933594
SW_S04_P01,2024-03-21T05:52:49.596001Z,21.2482013702393,1089.97668457031,20.25,536.100036621094,89.4530258178711,3.24333667755127,Swebeswebe,SW_S04,11.0568373680115,1087.32092285156,20.25,536.1,56.0236572265625,2.95772938728333
SW_S04_P02,2024-03-21T06:09:37.289001Z,7.94385433197022,1088,20.25,536.099975585938,47.3110580444336,2.24874830245972,Swebeswebe,SW_S04,11.0568373680115,1087.32092285156,20.25,536.1,56.0236572265625,2.95772938728333
SW_S04_P03,2024-03-21T06:53:38.292Z,11.16628074646,1087.30444335938,20.25,536.099975585938,62.7735595703125,3.90938758850098,Swebeswebe,SW_S04,11.0568373680115,1087.32092285156,20.25,536.1,56.0236572265625,2.95772938728333
SW_S04_P04,2024-03-21T07:39:59.109001Z,8.73088836669922,1086,20.25,536.099975585938,42.1427803039551,2.54724907875061,Swebeswebe,SW_S04,11.0568373680115,1087.32092285156,20.25,536.1,56.0236572265625,2.95772938728333
SW_S04_P05,2024-03-21T08:17:07.987Z,6.19496202468872,1085.32348632812,20.25,536.100036621094,38.4378623962402,2.83992528915405,Swebeswebe,SW_S04,11.0568373680115,1087.32092285156,20.25,536.1,56.0236572265625,2.95772938728333
SW_S05_P01,2024-03-21T10:31:03.389Z,1.88443994522095,1127,20.25,512.599975585938,19.2476272583008,4.1450719833374,Swebeswebe,SW_S05,3.11590223312378,1123.56796875,20.2090412139893,512.804772949219,20.8220905303955,5.79874610900879
SW_S05_P02,2024-03-21T10:54:18.673Z,3.22502565383911,1125.1337890625,20.25,512.599975585938,19.1670417785645,5.4946436882019,Swebeswebe,SW_S05,3.11590223312378,1123.56796875,20.2090412139893,512.804772949219,20.8220905303955,5.79874610900879
SW_S05_P03,2024-03-21T11:34:33.608002Z,2.85291147232056,1123,20.25,512.599975585938,17.1030826568604,8.92642593383789,Swebeswebe,SW_S05,3.11590223312378,1123.56796875,20.2090412139893,512.804772949219,20.8220905303955,5.79874610900879
SW_S05_P04,2024-03-21T12:23:01.745Z,4.01935720443726,1122.64929199219,20.25,512.599975585938,26.4021263122559,6.00875663757324,Swebeswebe,SW_S05,3.11590223312378,1123.56796875,20.2090412139893,512.804772949219,20.8220905303955,5.79874610900879
